/SiMCosta RJ-4 buoy 
/L1 data
/missing = NULL
/latitude = -22.97155
/longitude = -43.1502167
/Sensor Mount = Buoy
/Acknowledging or Crediting SiMCosta as Information Source : (Product or data name) courtesy of the Brazilian Coastal Monitoring System - SiMCosta  (www.simcosta.furg.br)
/Disclaimer: All products published on this website are not intended to be used for navigational or operational purposes.
/*Magnetic Declination Reference: Chulliat, A., S. Macmillan, P. Alken, C. Beggan, M. Nair, B. Hamilton, A. Woods, V. Ridley, S. Maus and A. Thomson, 2014. The US/UK World Magnetic Model for 2015-2020, NOAA National Geophysical Data Center, Boulder, CO, doi: 10.7289/V5TH8JNW 
/YEAR MONTH DAY HOUR MINUTE SECOND: Date/Time Data Acquisition (UTC)
/Avg_Air_Press: Average Air Pressure (mb)
/Avg_Air_Tmp: Average Air Temperature (degree Celsius)
/Hmt: Instantaneous Humidity (%)
/Avg_Hmt: Average Humidity (%)
/Avg_DewP: Average Dew Point (degree Celsius)
/Avg_Wnd_Sp: Average Wind Speed (m/s)
/Avg_Wnd_Dir: Average Wind Direction (degree, magnetic north)
/Avg_Wnd_Dir_N: Average Wind Direction (degree, true north)
/M_Decl: Magnetic Declination (degree)
/Gust_Sp: Last Sampling Interval Gust Speed (m/s)
/Avg_Sol_Rad: Average Solar Radiation Reading (W/m²)
YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Avg_Air_Press,Avg_Air_Tmp,Hmt,Avg_Hmt,Avg_DewP,Avg_Wnd_Sp,Avg_Wnd_Dir,Avg_Wnd_Dir_N,M_Decl,Gust_Sp,Avg_Sol_Rad
2019,7,12,6,55,00,1017.59,19.80,78.20,78.20,15.90,4.00,29.00,6.07,-22.93,5.10,40.44
2019,7,12,7,25,00,1017.66,19.40,79.40,78.50,15.60,4.20,34.00,11.07,-22.93,5.40,41.00
2019,7,12,7,55,00,1017.69,19.40,80.40,80.40,16.00,3.50,30.00,7.07,-22.93,4.80,40.53
2019,7,12,8,25,00,1017.71,19.30,78.90,79.60,15.70,3.50,29.00,6.07,-22.93,4.80,41.73
2019,7,12,8,55,00,1018.00,19.50,80.10,80.60,16.10,2.90,25.00,2.07,-22.93,4.00,39.97
2019,7,12,9,25,00,1018.35,19.30,78.10,79.20,15.60,3.80,34.00,11.07,-22.93,5.30,40.17
2019,7,12,9,55,00,1018.63,19.00,80.60,79.80,15.50,4.80,33.00,10.07,-22.93,6.40,45.62
2019,7,12,10,25,00,1018.98,19.10,81.80,81.80,15.90,5.50,33.00,10.07,-22.93,7.40,108.73
2019,7,12,11,25,00,1019.30,19.10,85.50,85.60,16.60,6.10,40.00,17.07,-22.93,7.50,303.04
2019,7,12,11,55,00,1019.55,19.00,86.90,86.50,16.70,6.10,39.00,16.07,-22.93,7.70,398.74
2019,7,12,12,25,00,1019.74,19.30,86.50,86.20,16.90,6.10,43.00,20.07,-22.93,7.10,483.15
2019,7,12,12,55,00,1019.65,19.30,84.10,85.90,16.90,6.30,48.00,25.07,-22.93,7.20,552.51
2019,7,12,13,25,00,1019.39,20.10,76.30,76.60,15.80,6.10,41.00,18.07,-22.93,7.40,614.52
2019,7,12,13,55,00,1019.10,20.60,75.30,76.10,16.20,5.20,44.00,21.07,-22.93,5.90,655.75
2019,7,12,14,25,00,1018.81,21.90,56.20,59.00,13.50,3.10,27.00,4.07,-22.93,4.30,653.74
2019,7,12,15,25,00,1017.81,23.50,59.50,56.30,14.30,1.80,20.00,357.07,-22.93,2.80,672.42
2019,7,12,15,55,00,1017.27,23.50,58.50,58.40,14.90,1.50,61.00,38.07,-22.93,2.10,661.01
2019,7,12,16,55,00,1016.71,22.80,66.50,65.90,16.10,3.30,160.00,137.07,-22.93,4.10,601.45
2019,7,12,17,25,00,1016.59,22.80,60.00,62.40,15.30,3.50,161.00,138.07,-22.93,4.40,570.50
2019,7,12,18,25,00,1016.36,23.10,65.60,65.40,16.20,3.90,150.00,127.07,-22.93,4.80,426.08
2019,7,12,18,55,00,1016.35,23.10,70.80,70.50,17.50,4.00,155.00,132.07,-22.93,4.70,353.02
2019,7,12,19,25,00,1016.62,23.20,69.60,69.90,17.40,4.10,159.00,136.07,-22.93,5.10,268.35
2019,7,12,19,55,00,1016.83,23.10,72.10,71.50,17.70,3.80,159.00,136.07,-22.93,4.90,177.38
2019,7,12,20,25,00,1017.14,23.00,73.10,73.90,18.10,3.10,158.00,135.07,-22.93,4.30,65.42
2019,7,12,20,55,00,1017.15,22.80,76.00,75.50,18.20,3.50,144.00,121.07,-22.93,4.30,48.91
2019,7,12,21,25,00,1017.08,22.70,78.00,77.50,18.50,4.60,134.00,111.07,-22.93,5.40,47.23
2019,7,12,22,25,00,1017.51,22.30,81.20,81.50,19.00,0.70,39.00,16.07,-22.93,1.30,41.94
2019,7,12,22,55,00,1017.73,22.40,82.70,82.30,19.30,1.00,263.00,240.07,-22.93,1.50,40.56
2019,7,12,23,25,00,1017.72,22.30,83.00,82.90,19.20,2.20,297.00,274.07,-22.93,2.70,40.45
2019,7,13,0,55,00,1017.98,21.80,72.10,75.50,17.30,1.50,22.00,359.07,-22.93,2.20,44.72
2019,7,13,1,25,00,1017.94,21.90,77.40,78.50,18.00,2.20,64.00,41.07,-22.93,2.80,44.53
2019,7,13,1,55,00,1017.94,21.70,69.80,71.40,16.30,1.30,20.00,357.07,-22.93,1.70,42.64
2019,7,13,2,25,00,1017.71,22.00,63.10,64.50,15.00,1.90,31.00,8.07,-22.93,2.70,42.27
2019,7,13,2,55,00,1017.54,22.20,61.70,62.10,14.60,1.80,31.00,8.07,-22.93,2.50,41.84
2019,7,13,3,25,00,1017.36,22.00,63.40,62.70,14.60,2.20,19.00,356.07,-22.93,3.10,41.85
2019,7,13,3,55,00,1017.18,21.90,64.80,62.70,14.50,4.30,33.00,10.07,-22.93,5.40,41.85
2019,7,13,4,25,00,1017.04,21.40,67.80,67.40,15.10,3.80,28.00,5.07,-22.93,4.80,42.09
2019,7,13,4,55,00,1016.87,20.80,71.10,70.60,15.30,4.00,25.00,2.07,-22.93,4.90,42.26
2019,7,13,5,25,00,1016.35,20.60,76.90,75.60,16.20,4.50,34.00,11.07,-22.93,5.70,42.91
2019,7,13,5,55,00,1016.21,20.30,81.30,80.10,16.70,4.60,47.00,24.07,-22.93,5.90,42.22
2019,7,13,6,25,00,1016.03,20.00,82.90,82.40,17.00,4.30,34.00,11.07,-22.93,5.80,41.00
2019,7,13,6,55,00,1015.91,20.00,82.50,82.60,16.90,4.30,37.00,14.07,-22.93,5.50,41.43
2019,7,13,7,25,00,1015.91,19.90,82.60,82.80,16.90,4.10,34.00,11.07,-22.93,6.00,40.81
2019,7,13,8,55,00,1016.19,19.70,83.20,82.60,16.70,3.40,32.00,9.07,-22.93,5.00,41.09
2019,7,13,9,25,00,1016.34,19.50,83.10,83.40,16.60,3.80,33.00,10.07,-22.93,5.30,40.86
2019,7,13,9,55,00,1016.81,19.50,83.70,82.70,16.50,4.20,33.00,10.07,-22.93,5.50,46.80
2019,7,13,10,25,00,1017.17,19.50,83.90,83.20,16.50,4.90,37.00,14.07,-22.93,7.00,92.48
2019,7,13,10,55,00,1017.51,19.60,82.20,81.80,16.40,4.70,38.00,15.07,-22.93,6.50,206.61
2019,7,13,11,25,00,1017.93,19.80,80.80,81.00,16.50,4.00,36.00,13.07,-22.93,5.40,300.97
2019,7,13,11,55,00,1018.13,19.80,82.20,82.20,16.60,4.50,37.00,14.07,-22.93,6.60,394.53
2019,7,13,12,25,00,1018.47,19.90,82.60,82.60,16.80,4.90,39.00,16.07,-22.93,6.50,464.35
2019,7,13,12,55,00,1018.53,20.20,80.50,80.90,16.80,4.40,42.00,19.07,-22.93,6.30,551.16
2019,7,13,13,55,00,1018.28,20.90,77.00,77.20,16.70,4.80,48.00,25.07,-22.93,6.10,644.13
2019,7,13,14,25,00,1017.75,21.20,76.50,75.90,16.80,6.10,46.00,23.07,-22.93,7.20,676.11
2019,7,13,14,55,00,1017.48,21.70,72.50,72.40,16.50,5.60,39.00,16.07,-22.93,6.90,676.12
2019,7,13,15,25,00,1017.20,22.20,72.80,72.60,17.10,5.30,40.00,17.07,-22.93,7.40,653.12
2019,7,13,15,55,00,1016.61,23.00,67.80,67.10,16.60,4.00,38.00,15.07,-22.93,5.60,584.53
2019,7,13,16,25,00,1016.10,23.30,61.10,63.90,16.10,3.80,42.00,19.07,-22.93,5.30,562.65
2019,7,13,16,55,00,1015.70,24.40,55.20,55.40,14.90,3.10,42.00,19.07,-22.93,3.60,397.56
2019,7,13,17,25,00,1015.29,24.90,51.80,53.50,14.80,1.90,56.00,33.07,-22.93,2.50,284.54
2019,7,13,17,55,00,1014.99,25.00,54.20,53.10,14.80,1.40,47.00,24.07,-22.93,1.80,410.84
2019,7,13,18,25,00,1014.75,25.40,65.10,63.10,17.90,0.40,55.00,32.07,-22.93,0.80,417.00
2019,7,13,18,55,00,1014.70,24.90,70.30,70.70,19.20,0.70,229.00,206.07,-22.93,1.00,327.86
2019,7,13,19,25,00,1014.92,24.50,74.80,73.60,19.50,1.00,188.00,165.07,-22.93,1.80,214.80
2019,7,13,19,55,00,1015.31,23.80,79.00,78.50,19.90,2.30,167.00,144.07,-22.93,3.10,117.06
2019,7,13,20,25,00,1015.51,23.30,81.20,81.10,19.90,1.30,159.00,136.07,-22.93,1.80,61.18
2019,7,13,20,55,00,1015.53,22.90,82.40,82.60,19.80,1.40,167.00,144.07,-22.93,2.00,48.55
2019,7,13,21,25,00,1015.53,22.80,82.20,82.10,19.50,0.80,202.00,179.07,-22.93,1.20,44.94
2019,7,13,21,55,00,1015.66,22.80,83.20,83.00,19.70,1.10,223.00,200.07,-22.93,1.50,43.84
2019,7,13,22,25,00,1016.05,22.80,86.00,85.60,20.20,1.80,232.00,209.07,-22.93,2.40,43.67
2019,7,13,22,55,00,1016.21,22.50,85.70,85.90,20.00,1.90,288.00,265.07,-22.93,2.50,44.58
2019,7,13,23,25,00,1016.24,22.50,85.30,85.40,19.90,1.60,313.00,290.07,-22.93,1.90,44.88
2019,7,14,0,25,00,1016.58,22.70,86.30,85.60,20.10,2.10,244.00,221.07,-22.93,2.50,42.56
2019,7,14,0,55,00,1016.76,22.00,83.20,84.50,19.20,1.70,111.00,88.07,-22.93,2.60,43.00
2019,7,14,1,25,00,1016.78,22.30,83.00,84.50,19.50,1.30,40.00,17.07,-22.93,2.00,43.94
2019,7,14,1,55,00,1016.65,22.20,74.50,72.90,17.10,1.30,33.00,10.07,-22.93,1.80,42.87
2019,7,14,2,25,00,1016.48,22.30,78.60,78.30,18.40,0.90,289.00,266.07,-22.93,1.40,42.42
2019,7,14,2,55,00,1016.36,22.10,77.00,79.90,18.40,0.70,29.00,6.07,-22.93,1.10,43.02
2019,7,14,3,25,00,1016.24,22.90,72.10,72.70,17.70,3.00,4.00,341.07,-22.93,4.00,42.62
2019,7,14,3,55,00,1016.08,22.60,79.20,76.80,18.30,4.70,21.00,358.07,-22.93,6.80,43.61
2019,7,14,4,25,00,1016.01,22.10,81.30,80.50,18.60,4.50,23.00,0.07,-22.93,5.90,43.49
2019,7,14,4,55,00,1015.62,21.60,85.00,84.50,18.90,4.90,28.00,5.07,-22.93,6.20,40.93
2019,7,14,5,25,00,1015.42,21.40,84.00,84.50,18.70,3.80,35.00,12.07,-22.93,5.10,40.45
2019,7,14,5,55,00,1015.25,21.30,85.30,85.00,18.70,4.30,37.00,14.07,-22.93,5.70,40.50
2019,7,14,6,25,00,1014.98,21.50,79.90,80.30,17.90,3.60,37.00,14.07,-22.93,4.70,42.21
2019,7,14,6,55,00,1014.81,21.30,82.00,82.10,18.20,3.40,41.00,18.07,-22.93,4.50,40.85
2019,7,14,7,25,00,1014.77,21.10,83.20,83.60,18.20,3.80,45.00,22.07,-22.93,4.90,40.54
2019,7,14,7,55,00,1015.02,21.00,83.70,84.30,18.30,3.60,49.00,26.07,-22.93,4.60,41.44
2019,7,14,8,25,00,1014.96,20.80,85.20,85.10,18.20,4.00,35.00,12.07,-22.93,5.30,42.05
2019,7,14,9,25,00,1015.44,20.60,85.60,85.50,18.10,4.60,38.00,15.07,-22.93,7.40,41.14
2019,7,14,9,55,00,1015.37,20.30,88.30,87.60,18.10,6.90,31.00,8.07,-22.93,9.50,45.25
2019,7,14,10,25,00,1015.57,20.00,85.90,86.80,17.80,7.10,35.00,12.07,-22.93,9.10,89.99
2019,7,14,10,55,00,1015.84,20.20,81.50,83.90,17.40,6.30,42.00,19.07,-22.93,7.80,158.44
2019,7,14,11,25,00,1015.98,20.50,83.20,82.00,17.40,7.60,27.00,4.07,-22.93,9.10,268.11
2019,7,14,11,55,00,1016.33,20.50,83.10,83.10,17.50,6.40,46.00,23.07,-22.93,7.40,357.44
2019,7,14,12,25,00,1016.08,20.60,83.40,84.00,17.80,6.90,50.00,27.07,-22.93,8.40,448.51
2019,7,14,12,55,00,1015.98,20.80,82.10,82.30,17.60,7.90,49.00,26.07,-22.93,9.50,518.42
2019,7,14,13,25,00,1015.67,21.40,77.30,77.70,17.40,8.10,45.00,22.07,-22.93,9.60,582.85
2019,7,14,13,55,00,1015.68,22.00,75.00,74.30,17.20,6.50,44.00,21.07,-22.93,8.40,640.49
2019,7,14,14,25,00,1015.34,22.20,72.90,73.00,17.20,6.60,47.00,24.07,-22.93,8.70,671.52
2019,7,14,14,55,00,1015.04,22.70,67.50,70.30,17.00,5.70,44.00,21.07,-22.93,7.60,680.99
2019,7,14,15,25,00,1014.69,23.70,65.80,67.00,17.20,3.80,51.00,28.07,-22.93,6.00,668.79
2019,7,14,15,55,00,1014.29,24.50,71.70,71.10,18.90,1.10,257.00,234.07,-22.93,2.40,646.44
2019,7,14,16,55,00,1013.54,24.20,70.60,70.50,18.40,2.30,245.00,222.07,-22.93,2.80,557.17
2019,7,14,17,25,00,1013.34,24.30,71.20,72.50,19.10,2.10,254.00,231.07,-22.93,2.50,494.87
2019,7,14,17,55,00,1013.18,23.90,79.50,78.70,20.00,2.80,159.00,136.07,-22.93,3.20,440.37
2019,7,14,18,25,00,1013.06,23.40,77.90,78.60,19.50,3.10,146.00,123.07,-22.93,3.80,365.74
2019,7,14,18,55,00,1013.04,23.50,77.00,79.10,19.70,2.50,151.00,128.07,-22.93,3.20,297.99
2019,7,14,19,25,00,1013.06,23.90,77.70,77.10,19.60,2.40,171.00,148.07,-22.93,3.00,206.09
2019,7,14,19,55,00,1013.08,23.80,79.90,78.80,19.90,2.00,164.00,141.07,-22.93,2.50,156.30
2019,7,14,20,25,00,1013.19,23.50,77.90,78.10,19.50,2.00,171.00,148.07,-22.93,2.40,68.74
2019,7,14,20,55,00,1013.38,23.50,75.60,75.70,18.90,0.80,198.00,175.07,-22.93,1.20,45.48
2019,7,14,21,25,00,1013.61,23.10,76.00,78.80,19.20,2.00,215.00,192.07,-22.93,3.00,44.64
2019,7,14,21,55,00,1013.81,23.50,75.60,75.50,18.90,1.70,201.00,178.07,-22.93,2.40,43.80
2019,7,14,22,25,00,1014.18,23.30,79.60,79.30,19.60,1.80,174.00,151.07,-22.93,2.70,43.18
2019,7,14,22,55,00,1014.44,23.20,75.10,76.20,18.70,1.40,145.00,122.07,-22.93,2.40,43.34
2019,7,15,0,25,00,1014.88,22.80,77.70,77.40,18.70,1.10,7.00,344.07,-22.93,1.50,41.49
2019,7,15,0,55,00,1014.94,22.70,72.10,72.60,17.50,1.30,18.00,355.07,-22.93,2.10,41.10
2019,7,15,2,55,00,1014.43,23.40,68.90,70.10,17.70,4.10,33.00,10.07,-22.93,5.70,40.85
2019,7,15,3,25,00,1014.44,23.10,77.50,75.90,18.60,2.60,41.00,18.07,-22.93,4.30,39.97
2019,7,15,4,25,00,1013.87,22.80,79.20,77.70,18.70,4.70,35.00,12.07,-22.93,6.40,39.29
2019,7,15,4,55,00,1013.57,22.70,78.00,77.20,18.50,6.60,28.00,5.07,-22.93,8.50,39.12
2019,7,15,5,25,00,1013.53,22.20,84.30,83.00,19.20,7.50,34.00,11.07,-22.93,9.10,44.02
2019,7,15,5,55,00,1013.44,21.80,81.20,84.50,19.10,5.40,58.00,35.07,-22.93,7.40,43.84
2019,7,15,6,25,00,1013.45,22.30,82.30,81.40,18.90,4.70,69.00,46.07,-22.93,6.20,42.90
2019,7,15,6,55,00,1013.04,21.60,87.70,88.30,19.50,5.60,39.00,16.07,-22.93,7.60,43.00
2019,7,15,7,25,00,1012.98,21.90,81.40,81.40,18.60,4.00,17.00,354.07,-22.93,5.20,43.53
2019,7,15,7,55,00,1013.00,21.90,82.00,81.50,18.60,2.70,29.00,6.07,-22.93,4.30,42.27
2019,7,15,8,25,00,1014.06,22.70,82.20,80.20,19.10,6.80,273.00,250.07,-22.93,9.10,41.48
2019,7,15,8,55,00,1014.34,22.90,81.60,80.20,19.30,9.10,268.00,245.07,-22.93,11.20,42.10
2019,7,15,9,25,00,1014.82,23.30,75.40,71.30,17.80,7.00,283.00,260.07,-22.93,9.70,42.59
2019,7,15,9,55,00,1015.25,22.70,85.60,85.00,20.10,8.30,278.00,255.07,-22.93,10.40,45.26
2019,7,15,10,55,00,1015.83,22.50,82.90,83.30,19.50,7.60,275.00,252.07,-22.93,9.80,112.55
2019,7,15,11,25,00,1016.28,22.70,83.30,83.10,19.70,6.00,276.00,253.07,-22.93,7.80,227.09
2019,7,15,11,55,00,1016.59,22.80,80.00,80.60,19.30,6.10,270.00,247.07,-22.93,7.50,283.57
2019,7,15,12,25,00,1017.01,22.90,79.70,80.20,19.30,6.30,266.00,243.07,-22.93,8.30,346.34
2019,7,15,13,25,00,1017.30,22.90,82.00,82.40,19.70,6.90,254.00,231.07,-22.93,8.50,505.91
2019,7,15,13,55,00,1017.04,22.70,81.90,82.30,19.50,6.40,261.00,238.07,-22.93,7.50,430.44
2019,7,15,14,25,00,1016.57,22.70,81.80,81.70,19.40,5.40,257.00,234.07,-22.93,6.30,327.73
2019,7,15,14,55,00,1016.19,22.70,81.00,81.00,19.30,6.20,256.00,233.07,-22.93,7.20,514.52
2019,7,15,15,25,00,1015.80,22.70,82.30,82.70,19.60,6.60,257.00,234.07,-22.93,7.70,388.48
2019,7,15,15,55,00,1015.23,22.80,80.10,80.20,19.20,6.50,257.00,234.07,-22.93,7.60,175.49
2019,7,15,16,55,00,1014.30,22.90,79.30,79.30,19.10,6.80,249.00,226.07,-22.93,8.10,396.74
2019,7,15,17,25,00,1014.24,22.90,81.00,79.60,19.20,5.90,250.00,227.07,-22.93,7.10,404.57
2019,7,15,17,55,00,1014.26,22.90,81.40,81.60,19.60,5.20,245.00,222.07,-22.93,6.40,397.64
2019,7,15,18,25,00,1014.18,22.90,80.00,80.20,19.30,3.70,235.00,212.07,-22.93,4.50,344.36
2019,7,15,18,55,00,1014.27,23.00,80.10,79.90,19.30,4.30,240.00,217.07,-22.93,5.20,266.94
2019,7,15,19,25,00,1014.41,22.90,80.10,80.30,19.30,3.70,237.00,214.07,-22.93,4.40,192.46
2019,7,15,19,55,00,1014.47,22.80,83.30,82.70,19.70,3.70,242.00,219.07,-22.93,5.00,112.84
2019,7,15,20,25,00,1014.68,22.60,85.20,84.60,19.90,4.70,243.00,220.07,-22.93,5.60,62.24
2019,7,15,20,55,00,1015.06,22.50,87.00,86.90,20.20,5.10,252.00,229.07,-22.93,6.10,46.78
2019,7,15,21,55,00,1015.59,22.60,86.80,86.70,20.20,5.50,243.00,220.07,-22.93,6.60,45.44
2019,7,15,22,25,00,1015.65,22.50,86.00,86.70,20.20,5.20,241.00,218.07,-22.93,6.30,44.48
2019,7,15,22,55,00,1015.80,22.60,85.80,85.90,20.10,4.20,238.00,215.07,-22.93,5.00,44.01
2019,7,15,23,25,00,1015.93,22.50,86.60,86.60,20.20,3.90,238.00,215.07,-22.93,4.80,46.11
2019,7,16,0,25,00,1015.78,22.50,87.00,86.70,20.10,2.90,243.00,220.07,-22.93,4.00,43.14
2019,7,16,0,55,00,1015.85,22.40,86.20,86.70,20.10,3.10,246.00,223.07,-22.93,3.90,43.83
2019,7,16,1,25,00,1015.39,22.40,86.50,86.60,20.00,1.70,243.00,220.07,-22.93,2.80,42.97
2019,7,16,1,55,00,1015.32,22.20,86.20,86.20,19.80,1.80,261.00,238.07,-22.93,2.30,43.34
2019,7,16,2,25,00,1015.02,22.30,86.40,86.30,19.90,1.70,228.00,205.07,-22.93,2.70,41.24
2019,7,16,2,55,00,1014.69,22.20,86.80,86.80,19.90,0.60,326.00,303.07,-22.93,1.10,42.83
2019,7,16,3,25,00,1014.24,22.20,89.40,88.60,20.30,2.50,63.00,40.07,-22.93,3.60,42.83
2019,7,16,4,55,00,1013.97,22.10,85.20,85.50,19.60,2.90,12.00,349.07,-22.93,4.90,43.60
2019,7,16,5,25,00,1013.91,22.10,85.60,85.20,19.50,2.30,283.00,260.07,-22.93,3.10,44.32
2019,7,16,6,25,00,1014.11,22.10,88.30,88.50,20.10,3.30,244.00,221.07,-22.93,4.00,42.57
2019,7,16,6,55,00,1014.15,22.00,84.70,85.80,19.50,3.30,245.00,222.07,-22.93,4.50,42.25
2019,7,16,7,25,00,1014.41,22.10,84.40,84.50,19.30,1.70,292.00,269.07,-22.93,2.50,42.95
2019,7,16,8,55,00,1014.91,22.10,82.00,82.00,18.90,1.40,46.00,23.07,-22.93,2.20,42.45
2019,7,16,9,25,00,1014.77,22.00,78.00,79.80,18.30,2.10,346.00,323.07,-22.93,4.30,42.45
2019,7,16,9,55,00,1014.33,22.10,82.90,82.30,18.90,2.90,33.00,10.07,-22.93,4.60,43.22
2019,7,16,10,25,00,1014.75,21.80,85.40,86.00,19.40,3.40,9.00,346.07,-22.93,4.40,58.16
2019,7,16,10,55,00,1014.86,21.80,83.20,83.60,18.90,3.50,22.00,359.07,-22.93,4.80,52.51
2019,7,16,11,25,00,1014.76,22.00,81.40,80.70,18.50,5.80,4.00,341.07,-22.93,8.70,84.25
2019,7,16,11,55,00,1015.40,22.30,75.50,77.10,18.10,3.10,335.00,312.07,-22.93,4.50,209.98
2019,7,16,12,25,00,1015.83,23.10,72.60,71.50,17.70,2.00,262.00,239.07,-22.93,3.00,397.60
2019,7,16,12,55,00,1016.18,22.90,75.60,74.80,18.20,1.80,228.00,205.07,-22.93,3.00,486.74
2019,7,16,13,25,00,1016.47,22.80,78.90,77.90,18.80,6.20,258.00,235.07,-22.93,8.30,504.03
2019,7,16,13,55,00,1016.86,22.50,83.00,83.30,19.50,6.10,252.00,229.07,-22.93,7.60,278.30
2019,7,16,14,25,00,1016.74,22.50,85.30,84.20,19.70,6.20,265.00,242.07,-22.93,7.40,243.61
2019,7,16,14,55,00,1016.52,22.60,80.40,82.50,19.40,8.70,268.00,245.07,-22.93,11.10,254.52
2019,7,16,15,25,00,1016.44,22.00,80.40,81.60,18.70,11.80,265.00,242.07,-22.93,14.50,136.13
2019,7,16,15,55,00,1016.40,22.30,79.70,80.30,18.70,12.50,263.00,240.07,-22.93,15.20,156.30
2019,7,16,16,55,00,1016.66,21.00,78.70,82.50,17.90,12.80,265.00,242.07,-22.93,15.20,180.35
2019,7,16,17,25,00,1016.51,21.10,78.70,81.60,17.80,13.50,260.00,237.07,-22.93,17.00,137.69
2019,7,16,17,55,00,1016.90,20.70,80.20,81.60,17.40,13.80,263.00,240.07,-22.93,16.70,119.05
2019,7,16,18,25,00,1017.18,21.10,73.00,73.60,16.20,13.20,258.00,235.07,-22.93,16.10,143.99
2019,7,16,18,55,00,1017.45,21.20,68.10,69.40,15.30,14.00,259.00,236.07,-22.93,17.50,270.81
2019,7,16,19,55,00,1018.48,21.20,67.00,67.40,14.90,12.50,262.00,239.07,-22.93,15.10,66.58
2019,7,16,20,55,00,1019.23,21.20,67.20,67.10,14.80,12.30,263.00,240.07,-22.93,15.00,41.95
2019,7,16,21,25,00,1019.81,21.20,65.50,64.60,14.20,11.50,259.00,236.07,-22.93,14.50,41.98
2019,7,16,21,55,00,1020.23,21.10,64.00,65.00,14.30,11.50,266.00,243.07,-22.93,14.20,41.56
2019,7,16,22,25,00,1020.65,21.10,63.10,63.90,14.00,11.40,261.00,238.07,-22.93,14.30,41.69
2019,7,16,22,55,00,1021.25,21.00,60.30,60.60,13.10,11.30,260.00,237.07,-22.93,14.60,41.22
2019,7,17,0,25,00,1022.51,20.80,62.20,61.60,13.10,11.80,254.00,231.07,-22.93,14.80,38.97
2019,7,17,0,55,00,1022.63,20.70,57.60,59.20,12.50,12.20,250.00,227.07,-22.93,15.90,39.50
2019,7,17,1,25,00,1023.09,20.80,59.30,59.50,12.60,11.10,258.00,235.07,-22.93,13.90,44.03
2019,7,17,1,55,00,1023.07,20.70,55.20,56.10,11.60,11.90,256.00,233.07,-22.93,15.00,43.82
2019,7,17,2,25,00,1023.19,20.70,56.90,55.40,11.50,10.80,261.00,238.07,-22.93,13.80,41.53
2019,7,17,2,55,00,1023.09,20.60,60.00,59.70,12.50,10.60,259.00,236.07,-22.93,13.80,42.77
2019,7,17,3,25,00,1022.83,20.10,57.30,58.80,11.80,10.30,273.00,250.07,-22.93,13.20,43.77
2019,7,17,3,55,00,1022.87,20.60,57.80,58.50,12.20,10.20,272.00,249.07,-22.93,12.70,43.26
2019,7,17,4,25,00,1022.82,20.50,61.40,61.10,12.70,10.40,266.00,243.07,-22.93,13.20,42.43
2019,7,17,4,55,00,1022.84,20.30,61.20,61.70,12.70,9.40,272.00,249.07,-22.93,11.70,44.20
2019,7,17,5,25,00,1022.78,20.30,64.70,61.90,12.80,8.40,273.00,250.07,-22.93,11.90,43.97
2019,7,17,5,55,00,1022.77,20.20,60.80,62.30,12.70,7.80,270.00,247.07,-22.93,11.00,42.52
2019,7,17,6,55,00,1023.13,19.80,59.90,60.90,12.00,5.40,276.00,253.07,-22.93,7.70,43.64
2019,7,17,7,25,00,1023.01,20.00,62.20,62.00,12.50,7.50,263.00,240.07,-22.93,9.80,43.86
2019,7,17,7,55,00,1022.95,19.90,61.70,61.10,12.20,6.30,276.00,253.07,-22.93,8.20,43.02
2019,7,17,8,25,00,1023.04,19.70,60.00,59.30,11.60,3.70,299.00,276.07,-22.93,5.40,43.40
2019,7,17,8,55,00,1023.25,19.40,62.60,63.30,12.30,5.90,293.00,270.07,-22.93,9.10,43.53
2019,7,17,9,25,00,1023.45,19.70,61.70,60.90,12.00,3.60,308.00,285.07,-22.93,6.00,44.03
2019,7,17,9,55,00,1023.89,19.70,60.40,60.90,11.90,2.20,314.00,291.07,-22.93,3.90,44.47
2019,7,17,10,55,00,1024.80,18.00,79.10,77.80,14.10,3.30,355.00,332.07,-22.93,5.80,53.95
2019,7,17,11,55,00,1025.64,17.30,80.80,81.60,14.10,5.60,36.00,13.07,-22.93,8.90,93.30
2019,7,17,12,25,00,1025.89,17.50,78.60,78.40,13.70,4.00,29.00,6.07,-22.93,6.60,201.64
2019,7,17,12,55,00,1026.18,18.10,77.50,77.30,14.10,4.50,23.00,0.07,-22.93,6.60,249.61
2019,7,17,13,25,00,1026.47,17.80,78.00,77.90,13.90,2.40,346.00,323.07,-22.93,4.20,134.66
2019,7,17,13,55,00,1026.71,17.00,85.80,84.90,14.50,1.90,115.00,92.07,-22.93,3.50,81.00
2019,7,17,14,55,00,1025.94,17.10,89.10,89.60,15.40,6.70,10.00,347.07,-22.93,9.60,232.81
2019,7,17,15,25,00,1025.77,17.30,86.10,87.50,15.20,5.20,348.00,325.07,-22.93,7.90,171.01
2019,7,17,15,55,00,1025.49,17.00,87.40,86.90,14.80,3.80,356.00,333.07,-22.93,6.10,204.52
2019,7,17,16,25,00,1025.38,17.30,84.70,85.50,14.80,4.40,8.00,345.07,-22.93,7.00,147.11
2019,7,17,16,55,00,1025.17,18.00,83.10,82.50,14.90,3.60,42.00,19.07,-22.93,5.40,111.65
