/SiMCosta RJ-3 buoy 
/L1 data
/missing = NULL
/latitude = -22.983083
/longitude = -43.174472
/Sensor Mount = Buoy
/Acknowledging or Crediting SiMCosta as Information Source : (Product or data name) courtesy of the Brazilian Coastal Monitoring System - SiMCosta  (www.simcosta.furg.br)
/Disclaimer: All products published on this website are not intended to be used for navigational or operational purposes.
/*Magnetic Declination Reference: Chulliat, A., S. Macmillan, P. Alken, C. Beggan, M. Nair, B. Hamilton, A. Woods, V. Ridley, S. Maus and A. Thomson, 2014. The US/UK World Magnetic Model for 2015-2020, NOAA National Geophysical Data Center, Boulder, CO, doi: 10.7289/V5TH8JNW 
/YEAR MONTH DAY HOUR MINUTE SECOND: Date/Time Data Acquisition (UTC)
/Avg_Air_Press: Average Air Pressure (mb)
/Avg_Air_Tmp: Average Air Temperature (degree Celsius)
/Hmt: Instantaneous Humidity (%)
/Avg_Hmt: Average Humidity (%)
/Avg_DewP: Average Dew Point (degree Celsius)
/Avg_Wnd_Sp: Average Wind Speed (m/s)
/Avg_Wnd_Dir: Average Wind Direction (degree, magnetic north)
/Avg_Wnd_Dir_N: Average Wind Direction (degree, true north)
/M_Decl: Magnetic Declination (degree)
/Gust_Sp: Last Sampling Interval Gust Speed (m/s)
/Avg_Sol_Rad: Average Solar Radiation Reading (W/m²)
YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Avg_Air_Press,Avg_Air_Tmp,Hmt,Avg_Hmt,Avg_DewP,Avg_Wnd_Sp,Avg_Wnd_Dir,Avg_Wnd_Dir_N,M_Decl,Gust_Sp,Avg_Sol_Rad
2018,2,21,4,25,00,1005.33,53.00,NULL,NULL,NULL,5.50,6.00,343.22,-22.78,8.60,186.26
2018,2,21,5,25,00,1004.85,52.80,NULL,NULL,NULL,3.90,351.00,328.22,-22.78,8.10,186.41
2018,2,21,6,25,00,1004.65,52.40,NULL,NULL,NULL,3.30,15.00,352.22,-22.78,5.40,185.82
2018,2,21,7,25,00,1004.92,52.00,NULL,NULL,NULL,2.30,79.00,56.22,-22.78,3.80,185.55
2018,2,21,8,25,00,1005.07,51.90,NULL,NULL,NULL,3.90,98.00,75.22,-22.78,4.50,184.84
2018,2,21,9,25,00,1005.54,51.80,NULL,NULL,NULL,3.10,80.00,57.22,-22.78,4.70,200.26
2018,2,21,10,25,00,1006.08,52.10,NULL,NULL,NULL,4.10,359.00,336.22,-22.78,8.20,267.57
2018,2,21,12,25,00,1007.19,51.40,NULL,NULL,NULL,1.90,174.00,151.22,-22.78,2.30,817.02
2018,2,21,13,25,00,1007.18,50.50,NULL,NULL,NULL,1.40,162.00,139.22,-22.78,1.70,296.66
2018,2,21,15,25,00,1006.68,49.40,NULL,NULL,NULL,1.90,182.00,159.22,-22.78,2.60,1065.36
2018,2,21,16,25,00,1006.17,49.40,NULL,NULL,NULL,2.00,172.00,149.22,-22.78,2.60,862.73
2018,2,21,17,25,00,1005.21,49.40,NULL,NULL,NULL,1.50,174.00,151.22,-22.78,2.10,546.91
2018,2,21,18,25,00,1005.48,49.30,NULL,NULL,NULL,2.80,220.00,197.22,-22.78,3.90,207.01
2018,2,21,19,25,00,1004.98,50.10,NULL,NULL,NULL,0.60,282.00,259.22,-22.78,1.10,474.84
2018,2,21,20,25,00,1005.48,51.00,NULL,NULL,NULL,1.10,161.00,138.22,-22.78,1.80,225.63
2018,2,22,0,25,00,1007.19,52.20,NULL,NULL,NULL,7.70,247.00,224.22,-22.78,10.80,167.68
2018,2,22,3,25,00,1008.66,54.00,NULL,NULL,NULL,4.30,231.00,208.22,-22.78,5.90,155.15
2018,2,22,4,25,00,1008.40,54.20,NULL,NULL,NULL,3.20,304.00,281.22,-22.78,4.30,155.25
2018,2,22,6,25,00,1007.38,54.60,NULL,NULL,NULL,4.00,57.00,34.22,-22.78,4.80,160.09
2018,2,22,8,25,00,1006.99,54.40,NULL,NULL,NULL,4.60,38.00,15.22,-22.78,5.50,188.19
2018,2,22,9,25,00,1007.23,54.50,NULL,NULL,NULL,4.00,42.00,19.22,-22.78,5.80,203.18
2018,2,22,10,25,00,1007.70,54.30,NULL,NULL,NULL,2.60,55.00,32.22,-22.78,3.70,309.20
2018,2,22,11,25,00,1008.30,54.10,NULL,NULL,NULL,2.80,48.00,25.22,-22.78,4.30,411.57
2018,2,22,12,25,00,1008.09,53.30,NULL,NULL,NULL,2.70,82.00,59.22,-22.78,3.70,538.61
2018,2,22,13,25,00,1007.93,52.50,NULL,NULL,NULL,1.20,161.00,138.22,-22.78,2.30,902.46
2018,2,22,14,25,00,1007.84,51.50,NULL,NULL,NULL,2.80,175.00,152.22,-22.78,4.10,931.68
2018,2,22,15,25,00,1007.78,51.50,NULL,NULL,NULL,2.90,192.00,169.22,-22.78,3.80,1094.74
2018,2,22,16,25,00,1007.25,50.70,NULL,NULL,NULL,2.20,208.00,185.22,-22.78,3.00,715.81
2018,2,22,17,25,00,1006.64,50.70,NULL,NULL,NULL,3.40,203.00,180.22,-22.78,4.40,578.13
2018,2,22,18,25,00,1006.65,50.70,NULL,NULL,NULL,3.40,203.00,180.22,-22.78,4.20,352.53
2018,2,22,20,25,00,1006.84,51.80,NULL,NULL,NULL,2.30,228.00,205.22,-22.78,3.00,303.80
2018,2,22,21,25,00,1007.61,52.30,NULL,NULL,NULL,4.00,178.00,155.22,-22.78,5.30,204.08
2018,2,22,23,25,00,1009.45,52.60,NULL,NULL,NULL,3.50,132.00,109.22,-22.78,4.60,185.43
2018,2,23,0,25,00,1010.08,52.90,NULL,NULL,NULL,2.30,122.00,99.22,-22.78,3.00,186.25
2018,2,23,1,25,00,1009.93,52.90,NULL,NULL,NULL,1.90,89.00,66.22,-22.78,2.60,185.79
2018,2,23,2,25,00,1009.90,53.30,NULL,NULL,NULL,1.70,10.00,347.22,-22.78,2.50,185.93
2018,2,23,4,25,00,1009.00,53.30,NULL,NULL,NULL,0.80,291.00,268.22,-22.78,1.60,186.07
2018,2,23,6,25,00,1008.75,53.20,NULL,NULL,NULL,3.30,238.00,215.22,-22.78,4.00,186.15
2018,2,23,7,25,00,1008.90,53.30,NULL,NULL,NULL,5.20,270.00,247.22,-22.78,11.00,185.23
2018,2,23,8,25,00,1009.95,53.40,NULL,NULL,NULL,4.80,264.00,241.22,-22.78,6.00,151.86
2018,2,23,9,25,00,1010.38,54.00,NULL,NULL,NULL,2.60,224.00,201.22,-22.78,3.60,166.90
2018,2,23,11,25,00,1011.74,54.20,NULL,NULL,NULL,3.20,272.00,249.22,-22.78,4.10,360.27
2018,2,23,12,25,00,1012.06,53.70,NULL,NULL,NULL,4.90,265.00,242.22,-22.78,5.90,406.45
2018,2,23,13,25,00,1012.65,53.40,NULL,NULL,NULL,4.50,270.00,247.22,-22.78,5.90,365.52
2018,2,23,14,25,00,1012.88,53.10,NULL,NULL,NULL,3.30,60.00,37.22,-22.78,5.80,451.82
2018,2,23,15,25,00,1013.15,52.90,NULL,NULL,NULL,2.00,122.00,99.22,-22.78,3.10,304.35
2018,2,23,16,25,00,1013.15,53.90,NULL,NULL,NULL,0.60,34.00,11.22,-22.78,0.90,331.40
2018,2,23,17,25,00,1012.92,54.20,NULL,NULL,NULL,1.10,66.00,43.22,-22.78,1.90,320.25
2018,2,23,19,25,00,1012.60,54.00,NULL,NULL,NULL,3.80,203.00,180.22,-22.78,5.30,458.22
2018,2,23,20,25,00,1013.02,53.40,NULL,NULL,NULL,3.30,188.00,165.22,-22.78,4.60,286.69
2018,2,23,21,25,00,1013.20,52.90,NULL,NULL,NULL,5.70,181.00,158.22,-22.78,6.90,207.39
2018,2,23,22,25,00,1013.63,53.30,NULL,NULL,NULL,4.50,177.00,154.22,-22.78,5.80,187.62
2018,2,23,23,25,00,1014.44,53.20,NULL,NULL,NULL,4.10,170.00,147.22,-22.78,5.00,187.68
2018,2,24,2,25,00,1015.10,53.90,NULL,NULL,NULL,2.70,359.00,336.22,-22.78,3.40,187.30
2018,2,24,4,25,00,1014.18,54.20,NULL,NULL,NULL,1.60,357.00,334.22,-22.78,2.50,187.82
2018,2,24,5,25,00,1013.63,54.30,NULL,NULL,NULL,1.10,19.00,356.22,-22.78,1.70,186.98
2018,2,24,6,25,00,1013.35,54.30,NULL,NULL,NULL,3.80,9.00,346.22,-22.78,4.80,187.32
2018,2,24,7,25,00,1013.28,54.50,NULL,NULL,NULL,2.80,7.00,344.22,-22.78,4.30,187.21
2018,2,24,8,25,00,1013.61,54.40,NULL,NULL,NULL,4.80,255.00,232.22,-22.78,6.60,187.01
2018,2,24,9,25,00,1014.18,54.60,NULL,NULL,NULL,1.70,214.00,191.22,-22.78,2.40,146.37
2018,2,24,10,25,00,1014.60,54.90,NULL,NULL,NULL,4.60,50.00,27.22,-22.78,6.00,208.34
2018,2,24,11,25,00,1015.24,55.10,NULL,NULL,NULL,3.70,4.00,341.22,-22.78,4.90,252.03
2018,2,24,12,25,00,1015.86,54.80,NULL,NULL,NULL,3.00,7.00,344.22,-22.78,4.30,385.34
2018,2,24,13,25,00,1016.16,54.20,NULL,NULL,NULL,1.90,23.00,0.22,-22.78,2.90,422.43
2018,2,24,14,25,00,1016.05,53.30,NULL,NULL,NULL,0.90,130.00,107.22,-22.78,1.30,608.58
2018,2,24,16,25,00,1015.19,51.40,NULL,NULL,NULL,1.90,206.00,183.22,-22.78,2.70,610.31
2018,2,24,18,25,00,1014.19,51.30,NULL,NULL,NULL,3.20,203.00,180.22,-22.78,4.10,470.60
2018,2,24,19,25,00,1014.05,51.90,NULL,NULL,NULL,3.30,205.00,182.22,-22.78,4.70,443.71
2018,2,24,20,25,00,1014.22,51.80,NULL,NULL,NULL,3.50,198.00,175.22,-22.78,4.50,310.22
2018,2,24,21,25,00,1014.72,52.20,NULL,NULL,NULL,4.10,175.00,152.22,-22.78,5.40,207.71
2018,2,24,22,25,00,1015.31,52.90,NULL,NULL,NULL,4.60,166.00,143.22,-22.78,5.50,190.05
2018,2,24,23,25,00,1015.92,53.10,NULL,NULL,NULL,4.30,145.00,122.22,-22.78,5.20,190.79
2018,2,25,1,25,00,1016.50,53.70,NULL,NULL,NULL,4.20,134.00,111.22,-22.78,5.30,189.88
2018,2,25,2,25,00,1016.41,53.60,NULL,NULL,NULL,3.90,133.00,110.22,-22.78,5.10,189.42
2018,2,25,3,25,00,1015.86,53.90,NULL,NULL,NULL,2.80,127.00,104.22,-22.78,3.70,188.53
2018,2,25,5,25,00,1014.48,54.00,NULL,NULL,NULL,1.50,61.00,38.22,-22.78,2.20,188.41
2018,2,25,6,25,00,1014.24,54.20,NULL,NULL,NULL,1.50,31.00,8.22,-22.78,2.40,187.17
2018,2,25,7,25,00,1014.30,54.40,NULL,NULL,NULL,2.20,13.00,350.22,-22.78,2.90,187.39
2018,2,25,8,25,00,1014.72,54.50,NULL,NULL,NULL,2.80,30.00,7.22,-22.78,3.80,187.27
2018,2,25,9,25,00,1015.06,54.40,NULL,NULL,NULL,1.80,64.00,41.22,-22.78,2.40,199.03
2018,2,25,10,25,00,1015.37,54.40,NULL,NULL,NULL,1.40,39.00,16.22,-22.78,2.10,310.73
2018,2,25,11,25,00,1015.94,53.50,NULL,NULL,NULL,1.30,71.00,48.22,-22.78,2.60,656.54
2018,2,25,12,25,00,1016.17,52.30,NULL,NULL,NULL,1.70,97.00,74.22,-22.78,2.80,860.34
2018,2,25,13,25,00,1016.15,51.70,NULL,NULL,NULL,3.30,133.00,110.22,-22.78,4.50,1006.34
2018,2,25,14,25,00,1015.69,51.50,NULL,NULL,NULL,4.30,142.00,119.22,-22.78,5.60,909.64
2018,2,25,15,25,00,1015.61,51.50,NULL,NULL,NULL,4.00,151.00,128.22,-22.78,5.40,953.54
2018,2,25,16,25,00,1015.25,51.30,NULL,NULL,NULL,4.90,155.00,132.22,-22.78,6.30,1108.68
2018,2,25,17,25,00,1014.60,51.40,NULL,NULL,NULL,5.00,160.00,137.22,-22.78,6.00,713.02
2018,2,25,18,25,00,1014.13,51.30,NULL,NULL,NULL,5.50,149.00,126.22,-22.78,7.00,887.51
2018,2,25,19,25,00,1013.98,51.30,NULL,NULL,NULL,5.10,143.00,120.22,-22.78,6.30,480.13
2018,2,25,20,25,00,1014.00,51.90,NULL,NULL,NULL,5.90,139.00,116.22,-22.78,8.00,244.72
2018,2,25,21,25,00,1014.20,52.20,NULL,NULL,NULL,5.60,129.00,106.22,-22.78,7.50,211.21
2018,2,25,22,25,00,1014.40,52.90,NULL,NULL,NULL,5.90,122.00,99.22,-22.78,7.40,186.42
2018,2,25,23,25,00,1014.85,53.20,NULL,NULL,NULL,5.30,108.00,85.22,-22.78,6.60,187.17
2018,2,26,0,25,00,1015.18,53.20,NULL,NULL,NULL,3.10,82.00,59.22,-22.78,4.00,187.14
2018,2,26,2,25,00,1015.05,53.70,NULL,NULL,NULL,2.70,65.00,42.22,-22.78,3.50,199.69
2018,2,26,3,25,00,1014.66,53.70,NULL,NULL,NULL,2.40,66.00,43.22,-22.78,3.00,188.21
2018,2,26,4,25,00,1014.23,53.90,NULL,NULL,NULL,1.50,82.00,59.22,-22.78,2.30,188.99
2018,2,26,5,25,00,1013.48,53.90,NULL,NULL,NULL,2.20,45.00,22.22,-22.78,3.10,189.95
2018,2,26,6,25,00,1013.47,54.10,NULL,NULL,NULL,1.90,60.00,37.22,-22.78,2.60,190.23
2018,2,26,7,25,00,1013.41,54.10,NULL,NULL,NULL,2.50,60.00,37.22,-22.78,4.70,189.96
2018,2,26,9,25,00,1013.66,54.00,NULL,NULL,NULL,3.50,64.00,41.22,-22.78,4.50,212.08
2018,2,26,10,25,00,1014.15,54.10,NULL,NULL,NULL,4.00,51.00,28.22,-22.78,4.70,292.18
2018,2,26,11,25,00,1014.38,53.90,NULL,NULL,NULL,2.50,81.00,58.22,-22.78,3.40,373.73
2018,2,26,12,25,00,1014.64,53.60,NULL,NULL,NULL,2.70,78.00,55.22,-22.78,3.90,522.05
2018,2,26,13,25,00,1014.51,52.70,NULL,NULL,NULL,2.80,69.00,46.22,-22.78,3.70,758.43
2018,2,26,14,25,00,1014.18,52.00,NULL,NULL,NULL,2.60,135.00,112.22,-22.78,3.40,706.40
2018,2,26,16,25,00,1012.72,51.30,NULL,NULL,NULL,5.10,135.00,112.22,-22.78,6.20,407.54
2018,2,26,18,25,00,1011.77,51.70,NULL,NULL,NULL,6.40,132.00,109.22,-22.78,7.80,444.86
2018,2,26,19,25,00,1011.77,52.20,NULL,NULL,NULL,6.80,124.00,101.22,-22.78,7.70,295.38
2018,2,26,20,25,00,1012.00,52.60,NULL,NULL,NULL,5.90,110.00,87.22,-22.78,7.00,184.61
2018,2,26,21,25,00,1012.35,53.20,NULL,NULL,NULL,3.40,103.00,80.22,-22.78,4.40,150.46
2018,2,26,22,25,00,1013.17,53.40,NULL,NULL,NULL,1.70,75.00,52.22,-22.78,2.50,162.22
2018,2,26,23,25,00,1013.54,53.80,NULL,NULL,NULL,2.10,123.00,100.22,-22.78,2.70,154.43
2018,2,27,0,25,00,1014.18,54.00,NULL,NULL,NULL,0.80,331.00,308.22,-22.78,1.60,156.61
2018,2,27,1,25,00,1014.00,54.10,NULL,NULL,NULL,2.90,54.00,31.22,-22.78,4.00,158.53
2018,2,27,2,25,00,1013.45,54.00,NULL,NULL,NULL,3.20,59.00,36.22,-22.78,4.20,164.27
2018,2,27,3,25,00,1012.67,54.00,NULL,NULL,NULL,4.30,24.00,1.22,-22.78,5.90,185.83
2018,2,27,7,25,00,1010.36,54.00,NULL,NULL,NULL,2.60,22.00,359.22,-22.78,3.60,187.33
2018,2,27,9,25,00,1011.27,54.00,NULL,NULL,NULL,1.90,273.00,250.22,-22.78,2.50,200.97
2018,2,27,10,25,00,1011.89,54.10,NULL,NULL,NULL,2.00,249.00,226.22,-22.78,2.40,245.02
2018,2,27,11,25,00,1012.74,53.90,NULL,NULL,NULL,2.20,258.00,235.22,-22.78,2.90,403.27
2018,2,27,12,25,00,1013.26,53.50,NULL,NULL,NULL,3.90,258.00,235.22,-22.78,4.90,402.92
2018,2,27,13,25,00,1013.31,53.40,NULL,NULL,NULL,2.20,232.00,209.22,-22.78,2.70,385.31
2018,2,27,14,25,00,1012.85,53.00,NULL,NULL,NULL,1.60,241.00,218.22,-22.78,2.00,518.22
2018,2,27,15,25,00,1012.11,52.90,NULL,NULL,NULL,1.50,103.00,80.22,-22.78,2.00,418.77
2018,2,27,16,25,00,1011.50,53.10,NULL,NULL,NULL,1.80,200.00,177.22,-22.78,2.50,487.49
2018,2,27,17,25,00,1010.76,52.60,NULL,NULL,NULL,0.80,102.00,79.22,-22.78,1.40,438.81
2018,2,27,18,25,00,1009.93,52.20,NULL,NULL,NULL,0.60,338.00,315.22,-22.78,1.10,650.86
2018,2,27,20,25,00,1010.69,51.70,NULL,NULL,NULL,2.20,133.00,110.22,-22.78,3.40,264.85
2018,2,27,22,25,00,1011.84,52.80,NULL,NULL,NULL,4.50,83.00,60.22,-22.78,5.70,151.95
2018,2,27,23,25,00,1012.11,53.50,NULL,NULL,NULL,2.10,16.00,353.22,-22.78,2.70,160.15
2018,2,28,0,25,00,1012.45,54.30,NULL,NULL,NULL,3.60,20.00,357.22,-22.78,5.50,162.31
2018,2,28,1,25,00,1012.26,54.60,NULL,NULL,NULL,4.30,5.00,342.22,-22.78,5.70,161.55
2018,2,28,2,25,00,1012.06,54.60,NULL,NULL,NULL,5.10,10.00,347.22,-22.78,6.70,181.92
2018,2,28,4,25,00,1011.18,54.60,NULL,NULL,NULL,3.30,11.00,348.22,-22.78,4.70,184.58
2018,2,28,5,25,00,1010.63,54.60,NULL,NULL,NULL,4.10,15.00,352.22,-22.78,5.10,183.54
2018,2,28,6,25,00,1010.23,54.40,NULL,NULL,NULL,4.20,24.00,1.22,-22.78,5.00,183.27
2018,2,28,7,25,00,1010.11,54.40,NULL,NULL,NULL,4.60,14.00,351.22,-22.78,6.60,185.56
2018,2,28,9,25,00,1010.33,54.60,NULL,NULL,NULL,2.90,24.00,1.22,-22.78,4.20,204.25
2018,2,28,11,25,00,1011.10,53.40,NULL,NULL,NULL,1.60,32.00,9.22,-22.78,2.40,579.23
2018,2,28,14,25,00,1011.33,51.90,NULL,NULL,NULL,2.50,169.00,146.22,-22.78,3.10,277.99
2018,2,28,15,25,00,1010.90,51.90,NULL,NULL,NULL,2.30,150.00,127.22,-22.78,2.90,419.02
2018,2,28,16,25,00,1010.56,51.80,NULL,NULL,NULL,3.20,177.00,154.22,-22.78,4.20,1111.41
2018,2,28,17,25,00,1010.08,51.50,NULL,NULL,NULL,3.80,176.00,153.22,-22.78,5.10,830.20
2018,2,28,20,25,00,1010.53,51.50,NULL,NULL,NULL,3.80,190.00,167.22,-22.78,4.90,292.60
2018,2,28,21,25,00,1010.96,52.00,NULL,NULL,NULL,3.00,153.00,130.22,-22.78,3.70,190.93
2018,2,28,22,25,00,1012.11,52.40,NULL,NULL,NULL,1.40,127.00,104.22,-22.78,2.10,184.31
2018,2,28,23,25,00,1013.03,53.10,NULL,NULL,NULL,1.00,101.00,78.22,-22.78,1.30,183.87
2018,3,1,0,25,00,1013.33,53.30,NULL,NULL,NULL,0.80,341.00,318.21,-22.79,1.40,183.87
2018,3,1,1,25,00,1013.50,53.50,NULL,NULL,NULL,0.90,66.00,43.21,-22.79,1.50,183.87
2018,3,1,2,25,00,1013.44,53.80,NULL,NULL,NULL,0.90,41.00,18.21,-22.79,1.30,185.03
2018,3,1,3,25,00,1012.92,53.80,NULL,NULL,NULL,2.40,35.00,12.21,-22.79,3.80,186.62
2018,3,1,4,25,00,1012.17,53.70,NULL,NULL,NULL,1.70,39.00,16.21,-22.79,2.50,187.04
2018,3,1,5,25,00,1011.73,53.70,NULL,NULL,NULL,1.80,28.00,5.21,-22.79,2.50,187.07
2018,3,1,6,25,00,1011.49,54.00,NULL,NULL,NULL,2.10,30.00,7.21,-22.79,3.30,187.14
2018,3,1,7,25,00,1011.95,54.00,NULL,NULL,NULL,3.30,25.00,2.21,-22.79,4.20,187.30
2018,3,1,8,25,00,1012.28,53.80,NULL,NULL,NULL,2.90,55.00,32.21,-22.79,4.40,186.70
2018,3,1,9,25,00,1012.61,54.10,NULL,NULL,NULL,1.90,80.00,57.21,-22.79,2.20,200.26
2018,3,1,10,25,00,1013.05,53.90,NULL,NULL,NULL,1.30,78.00,55.21,-22.79,1.50,424.63
2018,3,1,11,25,00,1013.57,53.10,NULL,NULL,NULL,2.10,82.00,59.21,-22.79,2.70,627.69
2018,3,1,12,25,00,1013.98,52.50,NULL,NULL,NULL,2.10,87.00,64.21,-22.79,2.30,709.53
2018,3,1,14,25,00,1013.83,51.30,NULL,NULL,NULL,2.50,186.00,163.21,-22.79,3.20,975.31
2018,3,1,15,25,00,1013.51,51.40,NULL,NULL,NULL,2.70,157.00,134.21,-22.79,3.40,602.77
2018,3,1,17,25,00,1012.93,51.40,NULL,NULL,NULL,3.00,158.00,135.21,-22.79,3.80,986.78
2018,3,1,18,25,00,1012.47,50.70,NULL,NULL,NULL,3.40,149.00,126.21,-22.79,4.10,792.21
2018,3,1,19,25,00,1012.06,50.70,NULL,NULL,NULL,3.50,161.00,138.21,-22.79,4.50,599.59
2018,3,1,20,25,00,1012.10,50.70,NULL,NULL,NULL,2.50,157.00,134.21,-22.79,3.40,316.95
2018,3,1,21,25,00,1012.74,51.30,NULL,NULL,NULL,2.70,160.00,137.21,-22.79,3.40,197.41
2018,3,1,22,25,00,1013.15,51.70,NULL,NULL,NULL,2.60,152.00,129.21,-22.79,3.20,182.74
2018,3,1,23,25,00,1013.69,52.50,NULL,NULL,NULL,1.30,162.00,139.21,-22.79,1.90,182.74
2018,3,2,0,25,00,1014.16,53.20,NULL,NULL,NULL,0.40,15.00,352.21,-22.79,0.70,180.51
2018,3,2,1,25,00,1014.36,53.40,NULL,NULL,NULL,0.30,47.00,24.21,-22.79,0.60,171.69
2018,3,2,2,25,00,1014.09,53.70,NULL,NULL,NULL,0.90,156.00,133.21,-22.79,1.40,170.25
2018,3,2,4,25,00,1013.27,53.60,NULL,NULL,NULL,1.00,137.00,114.21,-22.79,1.40,174.44
2018,3,2,5,25,00,1012.64,53.60,NULL,NULL,NULL,1.20,170.00,147.21,-22.79,2.20,176.11
2018,3,2,6,25,00,1012.39,53.70,NULL,NULL,NULL,1.90,126.00,103.21,-22.79,2.80,172.60
2018,3,2,8,25,00,1012.62,53.70,NULL,NULL,NULL,2.10,79.00,56.21,-22.79,2.90,173.85
2018,3,2,9,25,00,1012.92,53.70,NULL,NULL,NULL,2.50,67.00,44.21,-22.79,3.10,199.81
2018,3,2,10,25,00,1013.50,53.50,NULL,NULL,NULL,2.80,72.00,49.21,-22.79,3.30,378.53
2018,3,2,11,25,00,1013.96,53.10,NULL,NULL,NULL,2.40,90.00,67.21,-22.79,2.80,593.73
2018,3,2,12,25,00,1014.01,52.50,NULL,NULL,NULL,2.00,109.00,86.21,-22.79,2.30,677.68
2018,3,2,13,25,00,1013.94,51.90,NULL,NULL,NULL,1.60,138.00,115.21,-22.79,2.00,933.86
2018,3,2,14,25,00,1013.44,51.40,NULL,NULL,NULL,2.60,172.00,149.21,-22.79,3.20,1060.11
2018,3,2,16,25,00,1011.76,50.70,NULL,NULL,NULL,2.80,182.00,159.21,-22.79,3.60,1058.85
2018,3,2,17,25,00,1010.79,50.80,NULL,NULL,NULL,3.50,169.00,146.21,-22.79,4.60,967.63
2018,3,2,18,25,00,1010.26,49.80,NULL,NULL,NULL,3.40,174.00,151.21,-22.79,4.50,616.86
2018,3,2,19,25,00,1010.01,50.70,NULL,NULL,NULL,4.00,165.00,142.21,-22.79,5.10,366.66
2018,3,2,21,25,00,1011.48,51.80,NULL,NULL,NULL,4.00,143.00,120.21,-22.79,4.70,190.17
2018,3,2,22,25,00,1011.63,52.10,NULL,NULL,NULL,2.60,122.00,99.21,-22.79,3.30,180.63
2018,3,2,23,25,00,1012.22,52.80,NULL,NULL,NULL,2.50,140.00,117.21,-22.79,3.10,180.33
2018,3,3,0,25,00,1013.13,52.80,NULL,NULL,NULL,1.70,126.00,103.21,-22.79,2.40,177.78
2018,3,3,1,25,00,1013.33,53.00,NULL,NULL,NULL,0.40,22.00,359.21,-22.79,0.80,175.11
2018,3,3,2,25,00,1012.68,53.30,NULL,NULL,NULL,0.50,136.00,113.21,-22.79,1.00,172.36
2018,3,3,3,25,00,1012.57,53.30,NULL,NULL,NULL,1.00,171.00,148.21,-22.79,1.50,175.90
2018,3,3,4,25,00,1011.64,53.30,NULL,NULL,NULL,1.30,124.00,101.21,-22.79,1.90,176.27
2018,3,3,5,25,00,1010.73,53.30,NULL,NULL,NULL,1.50,77.00,54.21,-22.79,2.10,172.40
2018,3,3,6,25,00,1009.82,53.30,NULL,NULL,NULL,2.20,74.00,51.21,-22.79,3.00,172.30
2018,3,3,7,25,00,1009.56,53.30,NULL,NULL,NULL,3.20,55.00,32.21,-22.79,4.20,175.40
2018,3,3,8,25,00,1009.56,53.30,NULL,NULL,NULL,2.80,49.00,26.21,-22.79,3.90,170.63
2018,3,3,9,25,00,1009.79,53.40,NULL,NULL,NULL,1.50,55.00,32.21,-22.79,2.60,182.81
2018,3,3,10,25,00,1010.02,53.50,NULL,NULL,NULL,1.70,90.00,67.21,-22.79,3.00,342.78
2018,3,3,11,25,00,1010.90,53.10,NULL,NULL,NULL,1.40,90.00,67.21,-22.79,1.90,541.46
2018,3,3,12,25,00,1011.23,52.00,NULL,NULL,NULL,2.90,250.00,227.21,-22.79,3.60,423.32
2018,3,3,13,25,00,1011.23,50.80,NULL,NULL,NULL,3.10,191.00,168.21,-22.79,4.40,653.21
2018,3,3,14,25,00,1011.15,50.70,NULL,NULL,NULL,0.90,248.00,225.21,-22.79,1.50,220.62
2018,3,3,15,25,00,1010.66,51.20,NULL,NULL,NULL,0.60,24.00,1.21,-22.79,1.10,533.77
2018,3,3,16,25,00,1009.93,51.20,NULL,NULL,NULL,2.20,200.00,177.21,-22.79,3.00,1037.80
2018,3,3,17,25,00,1008.98,50.70,NULL,NULL,NULL,3.70,210.00,187.21,-22.79,4.40,818.00
2018,3,3,19,25,00,1009.08,50.60,NULL,NULL,NULL,4.90,194.00,171.21,-22.79,6.10,326.71
2018,3,3,20,25,00,1009.03,51.10,NULL,NULL,NULL,4.60,168.00,145.21,-22.79,5.90,265.40
2018,3,3,21,25,00,1009.61,51.60,NULL,NULL,NULL,3.30,137.00,114.21,-22.79,4.00,190.87
2018,3,3,22,25,00,1009.36,52.60,NULL,NULL,NULL,3.00,112.00,89.21,-22.79,3.90,186.72
2018,3,4,0,25,00,1010.62,52.80,NULL,NULL,NULL,0.80,359.00,336.21,-22.79,1.50,186.98
2018,3,4,1,25,00,1010.61,53.20,NULL,NULL,NULL,1.70,38.00,15.21,-22.79,2.20,181.35
2018,3,4,2,25,00,1010.49,53.10,NULL,NULL,NULL,2.70,28.00,5.21,-22.79,3.50,185.22
2018,3,4,3,25,00,1010.05,53.40,NULL,NULL,NULL,2.10,38.00,15.21,-22.79,3.20,186.96
2018,3,4,5,25,00,1008.87,53.40,NULL,NULL,NULL,1.10,295.00,272.21,-22.79,1.70,188.24
2018,3,4,6,25,00,1008.49,53.40,NULL,NULL,NULL,1.20,338.00,315.21,-22.79,1.80,188.48
2018,3,4,7,25,00,1008.23,53.30,NULL,NULL,NULL,1.40,26.00,3.21,-22.79,2.10,187.84
2018,3,4,8,25,00,1008.31,53.60,NULL,NULL,NULL,2.00,1.00,338.21,-22.79,2.70,187.56
2018,3,4,10,25,00,1008.99,53.60,NULL,NULL,NULL,2.60,33.00,10.21,-22.79,3.80,403.76
2018,3,4,11,25,00,1009.31,53.00,NULL,NULL,NULL,2.00,68.00,45.21,-22.79,2.50,518.46
